dataset,experiment_index,fold,config,n_samples,n_classes,time_BetterCatBoost,ERT_generalized_norm_score_2_BetterCatBoost,ERT_L1_ECE_BetterCatBoost,ERT_brier_score_BetterCatBoost,ERT_logloss_BetterCatBoost,time_CheapBetterLGBMClassifier,ERT_generalized_norm_score_2_CheapBetterLGBMClassifier,ERT_L1_ECE_CheapBetterLGBMClassifier,ERT_brier_score_CheapBetterLGBMClassifier,ERT_logloss_CheapBetterLGBMClassifier,time_XT,ERT_generalized_norm_score_2_XT,ERT_L1_ECE_XT,ERT_brier_score_XT,ERT_logloss_XT,time_RF,ERT_generalized_norm_score_2_RF,ERT_L1_ECE_RF,ERT_brier_score_RF,ERT_logloss_RF,time_tabICLv2,ERT_generalized_norm_score_2_tabICLv2,ERT_L1_ECE_tabICLv2,ERT_brier_score_tabICLv2,ERT_logloss_tabICLv2,time_TabPFN,ERT_generalized_norm_score_2_TabPFN,ERT_L1_ECE_TabPFN,ERT_brier_score_TabPFN,ERT_logloss_TabPFN,time_PartitionWise,ERT_generalized_norm_score_2_PartitionWise,ERT_L1_ECE_PartitionWise,ERT_brier_score_PartitionWise,ERT_logloss_PartitionWise,time_NadarayaWatson,ERT_generalized_norm_score_2_NadarayaWatson,ERT_L1_ECE_NadarayaWatson,ERT_brier_score_NadarayaWatson,ERT_logloss_NadarayaWatson,time_InitLogitLGBMClassifier,ERT_generalized_norm_score_2_InitLogitLGBMClassifier,ERT_L1_ECE_InitLogitLGBMClassifier,ERT_brier_score_InitLogitLGBMClassifier,ERT_logloss_InitLogitLGBMClassifier,time_InitLogitCatboostClassifier,ERT_generalized_norm_score_2_InitLogitCatboostClassifier,ERT_L1_ECE_InitLogitCatboostClassifier,ERT_brier_score_InitLogitCatboostClassifier,ERT_logloss_InitLogitCatboostClassifier,time_IsotonicPredictor,ERT_generalized_norm_score_2_IsotonicPredictor,ERT_L1_ECE_IsotonicPredictor,ERT_brier_score_IsotonicPredictor,ERT_logloss_IsotonicPredictor,time_SMSPredictor,ERT_generalized_norm_score_2_SMSPredictor,ERT_L1_ECE_SMSPredictor,ERT_brier_score_SMSPredictor,ERT_logloss_SMSPredictor,time_TSPredictor,ERT_generalized_norm_score_2_TSPredictor,ERT_L1_ECE_TSPredictor,ERT_brier_score_TSPredictor,ERT_logloss_TSPredictor,time_overfitted_IsotonicPredictor,ERT_generalized_norm_score_2_overfitted_IsotonicPredictor,ERT_L1_ECE_overfitted_IsotonicPredictor,ERT_brier_score_overfitted_IsotonicPredictor,ERT_logloss_overfitted_IsotonicPredictor,time_overfitted_SMSPredictor,ERT_generalized_norm_score_2_overfitted_SMSPredictor,ERT_L1_ECE_overfitted_SMSPredictor,ERT_brier_score_overfitted_SMSPredictor,ERT_logloss_overfitted_SMSPredictor,time_overfitted_TSPredictor,ERT_generalized_norm_score_2_overfitted_TSPredictor,ERT_L1_ECE_overfitted_TSPredictor,ERT_brier_score_overfitted_TSPredictor,ERT_logloss_overfitted_TSPredictor,time_overfitted_PartitionWise,ERT_generalized_norm_score_2_overfitted_PartitionWise,ERT_L1_ECE_overfitted_PartitionWise,ERT_brier_score_overfitted_PartitionWise,ERT_logloss_overfitted_PartitionWise,ERT_L1_ECE_Binning_Classic,ERT_generalized_norm_score_2_Binning_Classic,top_class_ECE
LED-display-domain-7digit,1.0,1.0,RandomForest_r157_BAG_L1,450.0,10.0,34.07697534561157,0.2239063996950598,0.369778264036609,0.0815705664668461,0.1353039559846123,5.621793985366821,0.1675114441948347,0.3072530427740679,0.0299783465255364,0.0492223667974274,1.6146972179412842,0.2973831414453428,0.4598919460011853,0.1407905941338994,-0.0358971233924643,2.099907159805298,0.2210331656523116,0.3367580668711,0.0903042238438137,0.0274630945082754,2.6274545192718506,0.3357336168251329,0.5576771008078423,0.1923055747569581,0.4309748252871053,2.600698947906494,0.3244775757345736,0.5366337964518202,0.1864577818950064,0.356625722143023,0.0511534214019775,0.0387189999288901,0.0957498203673296,-0.027526472130389,-1.5031101149279211,0.0098941326141357,0.1519195617649554,0.2259510718989703,0.0323569038440915,-0.5042084018179726,3.1680712699890137,0.0320312786655867,0.025891016713447,-0.0046116230595912,-0.0062551721723542,4.780433654785156,0.0697176431776355,0.1049909682654672,0.0023900386177106,-0.0090185174490841,0.0405261516571044,0.0878193858087529,0.151941891192562,0.008128804020135,-0.329258090303176,0.6568984985351562,-0.0555047779304559,-0.0956149810718165,-0.0145290501873327,-0.0380901568693419,0.0860846042633056,0.0521524721641884,0.1071264072259267,0.0020671602155467,-0.0002622307526568,0.0071175098419189,0.2296551807823134,0.4186513789060215,0.0512752711856361,0.1747891241932908,0.135284423828125,0.1001846856911325,0.1856904382672574,0.008237573195943,0.0319804108060067,0.0169463157653808,0.0520090202471829,0.1061946463584899,0.0023004906818853,0.0023771115578711,0.0450351238250732,0.1048047634539351,0.2066990577517491,-0.0017452189960541,0.0295275663708647,0.2034757202173609,0.0964155607056839,0.0943845756186379
LED-display-domain-7digit,1.0,1.0,XGBoost_r18_BAG_L1,450.0,10.0,25.966084241867065,-0.0148132226697377,-0.041708680609655,-0.0429099073239438,-0.1388392394222319,4.2146947383880615,0.0217562430937919,0.018234205664032,-0.0177717608247888,-0.0820188331045209,1.616252899169922,0.0330017417470443,0.073141367389924,-0.114698974909945,-2.200104917914917,2.078735589981079,0.0056171949157338,0.0054372061328548,-0.0844334403866294,-0.6733549192221835,2.643848657608032,-0.0042391004273371,0.0020060728945665,-0.0261777666001566,-0.083615041336355,2.6634018421173096,0.0347665953630362,0.078799378985746,-0.0296847920175997,-0.1065751485464473,0.0505988597869873,0.0016504223040252,0.0276909999156163,-0.0488909306928808,-1.8077633071711487,0.0095622539520263,0.0458681735012522,0.0938868106591204,-0.0226651508347114,-0.7388044138063858,3.0198562145233154,-0.0688304429988941,-0.1080031296134822,-0.0153307108539412,-0.0395181492291804,4.450170993804932,-0.077239513522198,-0.1130954888939029,-0.016206563042666,-0.041662256354466,0.0400879383087158,0.0403577086962227,0.0830121158022019,-0.0021275043490157,-0.3658969146613445,0.5494523048400879,-0.080330879763442,-0.1375069836609893,-0.0141090360977231,-0.034673369597747,0.0777854919433593,0.0216825152411064,0.0546618949414955,-0.0005526412627593,0.0014174589173247,0.0074505805969238,0.1986915642408774,0.3835350799519155,0.042571551987263,0.1412327722604903,0.1048898696899414,0.0395624508171951,0.0888870595271388,0.0024312994964829,0.0184276656102803,0.0160188674926757,0.0217423411372024,0.0628000390902161,-1.5934710744902603e-05,0.0031688274163752,0.0420839786529541,0.0836525122210427,0.1613647470364554,-0.0025453629840677,0.0069661232394476,0.1698312770187234,0.0698913744436079,0.057182606127527
LED-display-domain-7digit,1.0,2.0,CatBoost_r65_BAG_L1,450.0,10.0,25.08403444290161,-0.0329279834441262,-0.0801363700545496,-0.0478688164848323,-0.1254251757181353,4.07058572769165,-0.0211114877617399,-0.0594569422635767,-0.0191002947040531,-0.0720288529081477,1.6190264225006104,0.0399633117743948,0.059824137813929,-0.1360043026474399,-2.494089686482006,2.093715190887451,-0.0006788659282884,0.0082908182156582,-0.0987020834062769,-0.7149005043158672,2.6787993907928467,0.0044560696079787,0.0391075766365975,-0.0236065940034848,-0.0663505539132489,2.590682983398437,0.0267876685410014,0.0558638120070099,-0.0281623461571177,-0.0793828624052306,0.050281286239624,0.0295845137256784,0.0770527670273764,-0.019867660045927,-1.2952045739607678,0.0097424983978271,0.0858142715033114,0.1571940815024492,0.0060495661591303,-0.4877851985420426,3.0156116485595703,-0.0561577624264029,-0.0943669986642069,-0.0109568326690183,-0.0282014732476738,4.579967021942139,-0.0793548996380312,-0.1407861030308736,-0.0125834540741325,-0.0338262330099112,0.0406734943389892,0.0473881754766586,0.0848421696407927,-0.0001926149890578,-0.2697258327021782,0.5365612506866455,-0.0596481735099371,-0.0957285152748227,-0.0104185359612352,-0.0268181316388977,0.0812337398529052,0.023050379597091,0.0521279852340618,-0.0006293156608046,0.002241063432561,0.008188247680664,0.2015790368985453,0.3758181105016006,0.0390586939527778,0.1401479851081967,0.0925376415252685,0.0290805198011123,0.0551375567085213,0.0012533294831132,0.0187080663980708,0.0179152488708496,0.0231028624696815,0.0527925760961241,-5.529772374185393e-05,0.0042776473197672,0.0417902469635009,0.0921086238707338,0.1716889504488143,0.0039506402870047,0.0423282524198292,0.1560470853021575,0.0686216411364635,0.0667666896184285
LED-display-domain-7digit,1.0,2.0,LightGBM_r194_BAG_L1,450.0,10.0,24.158625602722168,-0.0192682067658526,-0.035767247352956,-0.0459913520818021,-0.1299552954785112,4.122073888778687,-0.0485752525770915,-0.10146142018545,-0.0262790170005543,-0.0976008088027851,1.611598253250122,0.0056194963864248,0.0172872235356933,-0.1643416170175277,-2.6193641228559943,2.1031339168548584,-0.019277098413973,-0.0265297361302913,-0.1167149945899718,-0.6367822159037718,2.695817232131958,-0.009312224540722,0.0010943976794886,-0.0255121486308475,-0.0905601992178708,2.6005964279174805,-0.0007609237812538,0.0064026810425437,-0.0333182884709084,-0.1105927564612486,0.0494961738586425,0.0244483613417866,0.0458207712933007,-0.0265041991449811,-1.1478289070942749,0.0097906589508056,0.0383565523665957,0.0652358862530026,-0.021250132816083,-0.6769130269871135,2.968341588973999,-0.0985873481995578,-0.1863767081281791,-0.013598207716409,-0.0422916755949457,4.429357051849365,-0.0897785783745435,-0.1718288063578721,-0.0143441152640203,-0.0431232269936137,0.0404443740844726,0.0108577754683506,0.0157674847522543,-0.0084491169735744,-0.3485224795372535,0.5372474193572998,-0.0972813673329613,-0.1725944051043027,-0.0117316338237205,-0.0380075758674906,0.0804495811462402,0.0152438269815529,0.0354396605946951,-0.0001066094939257,-0.0002662061832638,0.0082285404205322,0.1629603100152613,0.3081453874790006,0.0302078014529973,0.1061532521361692,0.1084105968475341,0.0645636085284155,0.1059852701404856,0.0039740708910531,0.0145690500943196,0.0188033580780029,0.0153133921711036,0.0362238987742198,0.0002791377458571,0.0010993403315336,0.0410099029541015,0.1010773703032846,0.2074248558862342,0.0053080488528671,0.0412452572408235,0.158216496575365,0.0677277566642419,0.0313321089082294
LED-display-domain-7digit,1.0,2.0,LinearModel_r31_BAG_L1,450.0,10.0,25.225636959075928,0.0356652291314328,0.0730541825365637,-0.0372884016654793,-0.0415640248035035,4.155331373214722,0.0328925598276742,0.0467593116868132,-0.0111086006901394,-0.0018741506014905,1.6079468727111816,0.0377289252428088,0.048237704578205,-0.1283677677437437,-2.4592288636938933,2.089031219482422,0.0120566646306779,0.0336010156328752,-0.0895220363580215,-0.482936157878996,2.6816017627716064,0.0372856360039473,0.0931480164568509,-0.0167124002462154,0.0062325460207486,2.7955613136291504,0.0422527388376603,0.0729236148407734,-0.0179423352980879,0.0042925581990372,0.0491414070129394,0.0445977832168216,0.0753305215346866,-0.0155240167506819,-1.2035703412285754,0.0097532272338867,0.0728736631833405,0.1165543399352186,0.0017179112333722,-0.6908850282040789,3.159438371658325,0.0036494117618055,0.0299903529728504,-0.0117722091887417,-0.0085275359138905,4.67975378036499,-0.0007723717277558,0.017218491121635,-0.0150028725881959,-0.0115291592434935,0.0405855178833007,0.0355919097478048,0.0720888564083725,0.003226049454903,-0.2205099759093233,0.570176362991333,0.004451029579419,0.0295955693236707,-0.0112924727883366,-0.0092866163015423,0.0808377265930175,0.0433990878604249,0.1019649336498696,1.9394961389906928e-05,0.0314460980510435,0.0083012580871582,0.1765082948069883,0.3158378578003289,0.039031765131739,0.1882980743787711,0.1082432270050048,0.0596328777421619,0.1199177733158123,0.0051109688734421,0.0525798756455737,0.0166597366333007,0.043456236520891,0.1019649336498696,0.0002676179287485,0.0333472918306263,0.037865400314331,0.10130418451015,0.2279167953660443,0.0135634355567789,0.1294562147053107,0.1672333637253622,0.074425301711597,0.0693668213155534
LED-display-domain-7digit,1.0,2.0,NeuralNetFastAI_r18_BAG_L1,450.0,10.0,24.71409010887146,-0.0093815299961736,-0.0017228365280768,-0.0514072376194196,-0.139262807545666,4.212514400482178,0.0014942117062765,0.0243339577995033,-0.0228431701605246,-0.0694803893881746,1.61348295211792,-0.0168244528142629,-0.0135961929946723,-0.1688437991420489,-2.51442696484168,2.089738368988037,-0.0312432627487964,-0.0524975744997209,-0.1164314540481148,-0.7177507963233317,2.9010746479034424,0.003994130387278,0.0152303207681203,-0.0279126173923305,-0.0786586121588738,2.5966057777404785,-0.0227024095895188,-0.0110854662385665,-0.0440312326372863,-0.1283740512436876,0.0507497787475585,0.0166122967629078,0.0505547314690839,-0.0535391220187092,-1.599725027819578,0.0098109245300292,-0.0117402181698111,-0.0067287425075968,-0.0725572330095747,-0.7646237171510417,3.1738648414611816,0.0033651731866748,0.0438353900668314,-0.0069703791790233,-0.0088246009980017,4.464587211608887,0.0025807046650488,0.0177969964997222,-0.0093118182598084,-0.0137249318267115,0.0390310287475585,0.0092103900800549,0.0188488274760958,-0.007158487610911,-0.2711392010546599,0.5707180500030518,0.0114172774736301,0.0376795200808232,-0.0042474948412322,-0.0030900138440644,0.0803778171539306,0.0191604437801727,0.0299658033086193,0.0001674698979917,-0.0009244648871632,0.0074038505554199,0.1650142917576148,0.3226970080265568,0.0394626820912595,0.1440841261561339,0.1268689632415771,0.0821660749288001,0.1624251189628719,0.010048842617193,0.0450895107190849,0.0169355869293212,0.0192207534934082,0.0268276316755347,0.0003284530418504,0.0004205009377458,0.0444636344909668,0.0768588844603213,0.174249223737667,-0.0141288775754939,0.0006339493161068,0.2069098281966419,0.0902150716973498,0.0478427290916443
LED-display-domain-7digit,1.0,2.0,NeuralNetTorch_r18_BAG_L1,450.0,10.0,24.61610722541809,-0.0382476633347855,-0.0706753652558351,-0.0608220284430496,-0.1654679663324107,4.073632001876831,-0.0454407844756066,-0.0805345439885018,-0.0321933527695103,-0.1048407490209986,1.609758377075195,-0.0023118059007857,0.008163669179711,-0.1714077834666182,-2.6011874449542822,2.0785303115844727,-0.0337242078444573,-0.0568226180825796,-0.1192894741526824,-0.6719929279238244,2.6754684448242188,-0.0442471023368778,-0.0620739817790066,-0.0350644876803563,-0.1034411241290056,2.604326009750366,-0.0341209025964475,-0.0652280215334354,-0.0427179518459411,-0.1346895010872847,0.050225019454956,0.0111333881503123,0.0486221420702835,-0.0504223670675424,-1.3700815217434947,0.0099453926086425,0.0200214767800806,0.0321263517273796,-0.0341974746700227,-0.6395298158143142,3.0975899696350098,-0.0650050849130015,-0.102322732846563,-0.0150461483922857,-0.0415904295413444,4.474598407745361,-0.0766546745943191,-0.1265164033970278,-0.0164833661866511,-0.0447711500039117,0.0403752326965332,-0.0109511216806886,-0.0060280353741513,-0.0156544225653103,-0.3302609478030353,0.5617847442626953,-0.0595560539039649,-0.1190329288049704,-0.0128201704760853,-0.0373568554693419,0.080169677734375,0.0327192121278823,0.0650947042885753,0.0007906107214082,0.0016814877486063,0.008258581161499,0.1643866129509918,0.3143233585771587,0.0330098060211217,0.1125632008858439,0.1079919338226318,0.0590759969636733,0.0921648881129092,0.0034856341537862,0.014351621654609,0.0160987377166748,0.0327298275477979,0.0619694369948572,0.0009961059943448,0.0025086001389557,0.0444869995117187,0.0901721542309539,0.1957800040407002,0.0068886253201452,0.0434906334191974,0.1717620591986795,0.074276612325282,0.0685488628016578
LED-display-domain-7digit,1.0,2.0,RandomForest_r132_BAG_L1,450.0,10.0,34.45079016685486,0.2397345387862749,0.3869123985204431,0.0908128022467723,0.1452764693068133,5.002431392669678,0.1529957817389308,0.2640566061695831,0.0295676022277131,0.0351953375173939,1.6035032272338867,0.2964513890017759,0.4708914666540092,0.1447041284778759,-0.0049311511818733,2.08524489402771,0.2425890712378399,0.3936461248579952,0.0943914840452502,-0.0262138649541884,2.664981842041016,0.3204931174699491,0.5346125746601158,0.1833481705900684,0.3847870780584506,2.5995118618011475,0.3308000110901375,0.5517774170637131,0.2000152361953835,0.3647259782818663,0.0505039691925048,0.0962764164185288,0.1804843533204661,0.0025902587242234,-1.2201236509862874,0.0094804763793945,0.1820222717565722,0.2958064911597305,0.0430263620796653,-0.3512895123901003,3.275508642196656,0.0724892081935451,0.1056537526928716,0.0015012652878142,0.0021579530338446,4.874283790588379,0.0939142717135571,0.1472621635595957,0.0072651118892453,0.0101582811793519,0.0401229858398437,0.1093345552813385,0.1855700709919134,0.0137550537336532,-0.3170987619625197,0.6789813041687012,-0.002492615144161,-0.0286362859275605,-0.0087432677475659,-0.0252401980861193,0.0814623832702636,0.0674052010705006,0.1372065659198496,0.004449032311818,0.0062478052700559,0.008094310760498,0.215072659259138,0.4267540825075573,0.057022824821915,0.1831202944202554,0.1459240913391113,0.0987649669759663,0.1944254259765148,0.0113762498109859,0.0379515442045198,0.0174701213836669,0.0674025146531828,0.1398130705455939,0.0047135962539974,0.0090838941145273,0.0413827896118164,0.0922630599008579,0.2229410709771845,-0.0088544810757039,0.0121222797450091,0.2034442943012658,0.0950441569537428,0.1029758267270194
LED-display-domain-7digit,1.0,2.0,XGBoost_r99_BAG_L1,450.0,10.0,25.069551706314087,-0.0249374828881721,-0.0520215130576656,-0.0516788972140278,-0.1380704344767663,4.155956029891968,0.0015662245587698,-0.0417857597602738,-0.0169020694703847,-0.079746358340813,1.6276767253875732,0.0378515974196884,0.0853503533556229,-0.1373225378849683,-2.5161510142735724,2.1019628047943115,-0.0062838302899785,-0.0103529563877317,-0.1003628774403195,-0.5209587540082996,2.660672664642334,0.0008420495277429,0.0185242915422552,-0.0225315371905837,-0.0746554325169159,2.713717699050904,0.0223196318615187,0.0492972322067038,-0.0270202159446057,-0.0885941014361257,0.0511736869812011,0.0252950153757318,0.0514832280907366,-0.022593178430058,-1.2391326592821217,0.0097632408142089,0.0558057057459651,0.0939058153145015,0.0024321995923715,-0.5175499524964392,3.104115724563598,-0.0657111964330436,-0.0960872104701896,-0.0112124050787373,-0.0304576955270022,4.619169473648071,-0.0742124032147256,-0.1070794476889487,-0.012676634321833,-0.0319032699956248,0.040029764175415,0.0398048851341987,0.0608017206688722,0.0003878148907446,-0.2751822239429586,0.5822951793670654,-0.0562947490826684,-0.09192107738927,-0.010000442492127,-0.0265222126607679,0.0809483528137207,0.0225488543443037,0.0538840950197643,-0.0002537017213,0.0024231540494494,0.0091993808746337,0.1912633977614933,0.3463442933766378,0.0373427863610519,0.1221391490432951,0.1104552745819091,0.0434981132030251,0.055671734938191,0.0023657717378403,0.0181987430776159,0.017317771911621,0.0226041944593978,0.0538840950197643,8.8922941766989e-05,0.0035374653546346,0.0432467460632324,0.0810901845198291,0.1771454004801085,-0.0020396330826617,0.0157088239739339,0.1548047612602305,0.064638485897916,0.0621989142232471
LED-display-domain-7digit,2.0,0.0,CatBoost_r199_BAG_L1,450.0,10.0,21.76804280281067,-0.0093371808957844,-0.0157572781667113,-0.0350217225174871,-0.1175125644687149,2.1994357109069824,-0.0003246448239283,-0.0019308591323594,-0.0157432452324616,-0.0810229747038749,1.2748000621795654,0.0396050946807432,0.0628858507403896,-0.1116023411976246,-2.195132323038868,1.6171550750732422,0.0061601111754963,0.0180734423925686,-0.0838124979572191,-0.6912936088010773,2.3344855308532715,-0.0200667990924835,-0.0444750766673435,-0.0266920961241241,-0.1052933021417509,2.693828582763672,0.0436148821047487,0.0592008392626626,-0.0225154128277598,-0.1057191014765865,0.0832152366638183,-0.0057303989828881,-0.0145437438480762,-0.0517002413859645,-1.819247475229204,0.0151550769805908,0.0599956510577988,0.109956564797192,-0.0289876200226411,-0.8578414902602125,1.92997145652771,-0.0717821647228374,-0.1218747946713119,-0.0111352735610045,-0.0334737614387025,3.064375877380371,-0.0921732650616699,-0.1476157382203058,-0.0128193333496444,-0.0363625303469598,0.0388128757476806,0.0536378973325048,0.1225534818466338,0.0026500157779421,-0.3526090867072343,0.4406116008758545,-0.0750469736076876,-0.1380292723690056,-0.0109210216476333,-0.029891308455521,0.0653326511383056,0.0013189664422795,0.0358470569530295,-0.0011860474137576,-0.0004177058839963,0.0080552101135253,0.1969072369330514,0.3692081690393388,0.0406896440670637,0.1406559281837609,0.0727002620697021,0.0271841138863066,0.077180002760142,0.0014991972362273,0.0117238239323099,0.0155494213104248,0.0014014244941796,0.0351387429051101,-0.0005935896718091,0.0013727886778198,0.0371561050415039,0.1034442248566756,0.2084728463128623,0.0041446614400285,0.0229604180612498,0.1520229282669929,0.0603686036498409,0.0442673462629318
LED-display-domain-7digit,2.0,0.0,LightGBM_r194_BAG_L1,450.0,10.0,21.651130199432373,-0.0216975628836444,-0.0334293707160072,-0.043800568615626,-0.1399976740818884,2.845608711242676,-0.0567073197344781,-0.1058832709574037,-0.0311225721877293,-0.1235967689814667,1.2520956993103027,0.0198455412450908,0.047772214938369,-0.1337771445474223,-2.2782890200966763,1.6276288032531738,-0.009747512682989,-0.0142180757533707,-0.0968341958190514,-0.7401379133534567,1.9778063297271729,-0.0370505608664493,-0.0656027806560612,-0.0409884633094307,-0.1302043359178221,2.366239309310913,-0.0033536013370191,-0.026582888447576,-0.0430405622035633,-0.1552650426612753,0.045900821685791,0.0021515050053304,-0.0163817141325368,-0.036972978973188,-1.3748513484808305,0.0090947151184082,0.0296729736887907,0.039391022096388,-0.0429817709979877,-1.0019625335952858,1.988818407058716,-0.0933137021143352,-0.1610548361520179,-0.0147728732549304,-0.0414574788314187,3.1991662979125977,-0.0987103049112378,-0.191542582497932,-0.0165118412841246,-0.0452905805771135,0.0388205051422119,0.012049541193968,-0.0058788995486166,-0.0100694591008256,-0.3168792462928428,0.4518201351165771,-0.0898386117379454,-0.1523303717912899,-0.0139469439097851,-0.0385892552877259,0.0630486011505127,0.0149529565798598,0.0260491227482756,-0.0003389779025234,-0.0002284720560743,0.0081157684326171,0.1598787848829561,0.3121484522645672,0.0320570966319574,0.1102342141668002,0.08193039894104,0.0452382942310198,0.0805427305834988,0.0034551453001351,0.0122632097763319,0.0136435031890869,0.0149361922011101,0.0260491227482756,0.0001458598569981,0.0011462471168488,0.0394034385681152,0.0964995011453131,0.2069757990348928,0.003548486549902,0.0227720059144,0.1812162137983573,0.0771422240793252,0.0478272502289878
LED-display-domain-7digit,2.0,0.0,LinearModel_r31_BAG_L1,450.0,10.0,21.977651834487915,0.0561744529103484,0.1028683768211501,-0.028493640540634,-0.0309526253624547,2.879626035690308,0.0319346419350391,0.0660493767029967,-0.0137290108891137,-0.0095150260304864,1.263996124267578,0.0438530687121354,0.0618536989067474,-0.1098674680804296,-2.254542312817486,1.6350109577178955,0.0411076456329862,0.0676712908574801,-0.0733501605154865,-0.6274319007610838,2.147796630859375,0.0375545386816452,0.0737050652557,-0.0173967817940579,0.0026348758066241,2.372714042663574,0.0669421409465843,0.1182583212701137,-0.0162579286474982,-0.0302155177966212,0.0465829372406005,0.0231535083628052,0.036059924840647,-0.0383649270729583,-1.6078792016051335,0.0092978477478027,0.0440536924541843,0.0596938015181108,-0.0371886831832598,-1.0314467132064036,2.080383777618408,0.0131792171454003,0.0474045230157207,-0.0128245177685429,0.0016653023320315,3.363666296005249,0.0065685177023199,0.0533303496612804,-0.0155828208297638,0.0005245447708875,0.0355639457702636,0.0293265407013374,0.0383721941553004,-0.0062103029923841,-0.3235861759900257,0.4350326061248779,0.0092490895775763,0.0505412021981707,-0.013062172285678,-0.0023868336402746,0.0581800937652587,0.0429944794234737,0.0960537199053861,-0.0008190681578641,0.0301600197132534,0.0081095695495605,0.1776973244376975,0.3119857106017621,0.0381281644926005,0.1869276573624423,0.097353458404541,0.053247665874903,0.1065930147509142,0.0037026898272177,0.055080488618211,0.0119824409484863,0.0431560062486181,0.0960537199053861,-0.0002157305094391,0.033094470721262,0.0384294986724853,0.1005328099216619,0.1971095235534206,0.0084898499754628,0.1017296442711894,0.1514576791339821,0.0693704364299256,0.0765065230263603
LED-display-domain-7digit,2.0,0.0,NeuralNetFastAI_r98_BAG_L1,450.0,10.0,21.81873321533203,0.0157518153834216,0.0392540073379253,-0.0437480037399322,-0.1403619234150068,2.988543510437012,0.0079420200170491,0.0281987695975436,-0.0247409014637751,-0.0964658176681647,1.4805512428283691,-0.023776038650774,-0.0311993419596304,-0.1435215818548698,-2.310897716139961,1.6389789581298828,-0.0269408900776975,-0.0399534561909321,-0.1012912341066188,-0.643096384149976,1.836775064468384,-0.0088971510361676,-0.0248994678677991,-0.0284632151000052,-0.1032762066875067,2.360494375228882,-0.0046111637075453,0.0171351448881129,-0.0456841881191292,-0.1501048771069488,0.0466082096099853,0.0067114959589654,0.0071828846659304,-0.0446588104013383,-1.657781964700876,0.0091452598571777,0.0178962562526953,0.0294346213470109,-0.0582316509471725,-1.0771302573585229,2.12534499168396,-0.0279571651716356,-0.046627592637928,-0.0104377145827277,-0.0260840066801756,3.430121660232544,-0.0231925581393911,-0.0280619679717347,-0.0116382983669541,-0.0285465382981217,0.0385472774505615,0.0293248647108757,0.0781447820023944,-0.0019102076909848,-0.3276796109270719,0.4186115264892578,-0.0226489605742971,-0.0273954948767398,-0.0093657530282469,-0.0227993086787561,0.0610454082489013,0.0350788035756831,0.0494343124071343,0.0009550042226145,0.0011164510943409,0.0081140995025634,0.1772684490943954,0.3162618557022263,0.0420920733901058,0.1377941801823261,0.0754745006561279,0.0657268488527115,0.1259143322090515,0.0069951292824269,0.0255922228149656,0.013310432434082,0.0350764493932411,0.0494343124071343,0.0012876065154148,0.0024439804783712,0.0495691299438476,0.0673314829846708,0.1596263288090833,-0.0156544885851403,-0.0283402239396753,0.1757036561891436,0.0774381980323844,0.0572909343242645
LED-display-domain-7digit,2.0,0.0,NeuralNetTorch_r184_BAG_L1,450.0,10.0,21.731359720230103,-0.0388151264273602,-0.0802373093423537,-0.0501431288458858,-0.1501235487808783,2.9593780040740967,-0.0594664139841653,-0.1018942171842273,-0.0357031318826527,-0.1215211643154422,1.2883079051971436,-0.0106382506673031,-0.0203151145836131,-0.1441771428876917,-2.332985810598152,1.633862018585205,-0.0159200698963974,-0.0477506296481523,-0.0987528242005477,-0.7208526203555004,1.826487302780152,-0.0542404113883036,-0.0873317248353527,-0.0353301978185268,-0.1022458363345099,2.36167311668396,-0.0359648790287854,-0.0667070362044291,-0.0438380191314487,-0.1436742315094711,0.0467910766601562,-0.0157911707125243,-0.0189090689085424,-0.048207509321046,-1.531929866236945,0.0091054439544677,-0.0361004489887441,-0.0671795023180958,-0.0571162957745337,-0.878704781301203,2.0636022090911865,-0.1156234437124284,-0.2225514976447448,-0.0155851154736008,-0.0426469522776703,3.255420684814453,-0.122274282183789,-0.2042817426447032,-0.0177128592736461,-0.0469239584553159,0.0391006469726562,-0.0207056927909388,-0.0361178739819054,-0.017446204374782,-0.3367214898982396,0.4312131404876709,-0.1268842918182807,-0.2357115394177122,-0.013927444477629,-0.0400824005808681,0.0689635276794433,-0.0192529507847405,-0.04352175276623,-0.0001985482877932,-0.0004751547105196,0.0081186294555664,0.1737448801043657,0.311906310070513,0.0361445952675311,0.1244276248146263,0.0892281532287597,0.0345031264084173,0.072853618832305,0.0024597591493921,0.0096148940268904,0.0138506889343261,-0.001892711852897,-0.0082753386793451,1.8163693950745685e-05,0.0001384805132531,0.0408830642700195,0.0753658478424176,0.1762102916888479,-0.0002809821426968,0.019195750384695,0.1566766908813992,0.0671948254568386,0.0527562648720211
