dataset,experiment_index,fold,config,n_samples,time_BetterCatBoost,ERT_L1_ECE_BetterCatBoost,ERT_brier_score_BetterCatBoost,ERT_logloss_BetterCatBoost,time_CheapBetterLGBMClassifier,ERT_L1_ECE_CheapBetterLGBMClassifier,ERT_brier_score_CheapBetterLGBMClassifier,ERT_logloss_CheapBetterLGBMClassifier,time_XT,ERT_L1_ECE_XT,ERT_brier_score_XT,ERT_logloss_XT,time_RF,ERT_L1_ECE_RF,ERT_brier_score_RF,ERT_logloss_RF,time_tabICLv2,ERT_L1_ECE_tabICLv2,ERT_brier_score_tabICLv2,ERT_logloss_tabICLv2,time_TabPFN,ERT_L1_ECE_TabPFN,ERT_brier_score_TabPFN,ERT_logloss_TabPFN,time_PartitionWise,ERT_L1_ECE_PartitionWise,ERT_brier_score_PartitionWise,ERT_logloss_PartitionWise,time_NadarayaWatsonH_05,ERT_L1_ECE_NadarayaWatsonH_05,ERT_brier_score_NadarayaWatsonH_05,ERT_logloss_NadarayaWatsonH_05,time_NadarayaWatson,ERT_L1_ECE_NadarayaWatson,ERT_brier_score_NadarayaWatson,ERT_logloss_NadarayaWatson,time_InitLogitLGBMClassifier,ERT_L1_ECE_InitLogitLGBMClassifier,ERT_brier_score_InitLogitLGBMClassifier,ERT_logloss_InitLogitLGBMClassifier,time_InitLogitCatboostClassifier,ERT_L1_ECE_InitLogitCatboostClassifier,ERT_brier_score_InitLogitCatboostClassifier,ERT_logloss_InitLogitCatboostClassifier,time_IsotonicPredictor,ERT_L1_ECE_IsotonicPredictor,ERT_brier_score_IsotonicPredictor,ERT_logloss_IsotonicPredictor,time_TSPredictor,ERT_L1_ECE_TSPredictor,ERT_brier_score_TSPredictor,ERT_logloss_TSPredictor,time_overfitted_IsotonicPredictor,ERT_L1_ECE_overfitted_IsotonicPredictor,ERT_brier_score_overfitted_IsotonicPredictor,ERT_logloss_overfitted_IsotonicPredictor,time_overfitted_TSPredictor,ERT_L1_ECE_overfitted_TSPredictor,ERT_brier_score_overfitted_TSPredictor,ERT_logloss_overfitted_TSPredictor,time_overfitted_PartitionWise,ERT_L1_ECE_overfitted_PartitionWise,ERT_brier_score_overfitted_PartitionWise,ERT_logloss_overfitted_PartitionWise,ERT_L1_ECE_Binning_Classic
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,6.0,2.0,LinearModel_r31_BAG_L1,1440.0,3.992000818252564,0.0726483318230344,0.0070515486175065,0.0148843734628624,2.790032863616944,0.0705468242056667,0.0065193539891297,0.0138090595602988,1.8183495998382568,-0.003947791777965,-0.1756773841239673,,2.4320709705352783,0.0002805180537203,-0.112998764785915,,2.226691246032715,0.0817130765256782,0.0078240419186795,0.0164345103005568,2.665029287338257,0.078799657865117,0.0082166056931866,0.0172260286079512,0.0334620475769043,0.0676728316582739,0.0042663666749956,-0.0021977409927381,0.0231437683105468,0.0747751122651,0.0083244014834115,0.0174431678735547,0.0185797214508056,0.075421929369784,0.0083995135281682,0.0175927915920813,2.5202949047088623,0.0722388616556094,0.0076659444470971,0.0161339992864264,3.1564714908599854,0.0750829122650126,0.0076668082904958,0.0161189080940352,0.0147693157196044,0.0763849583868351,0.0065676161263223,0.0026253224660952,0.1139531135559082,0.0801976065772275,0.009349028607673,0.0194930469410287,0.002927541732788,0.0834107923942307,0.0095917240127122,0.0199799505372841,0.0121071338653564,0.0801976065772275,0.009349028607673,0.0194930469410287,0.0084002017974853,0.0842617023011876,0.0125079539861236,0.0258825107374125,0.0884864767392476
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,6.0,2.0,NeuralNetFastAI_r156_BAG_L1,1440.0,4.0347936153411865,0.0063879331677324,-0.0013608049135985,-0.0038187248839272,2.900453567504883,0.0156913387071755,-0.0048683977667828,-0.0115303410424126,1.815199613571167,0.0034753278104795,-0.1391785346862968,,2.370427370071411,0.0040711104042,-0.0995632730444794,,2.204289197921753,0.0068031123839318,-0.0005124847379983,-0.0019391370730267,2.654165029525757,-0.0022111488816638,-0.0008136841765325,-0.0026583430719458,0.0301132202148437,0.0037041224021878,-0.0024070114649116,-0.0079462349777006,0.019122838973999,-0.0123952316327227,-0.0323887989352282,-0.070292758827822,0.020827293395996,0.0098573290639453,-0.0017723846696913,-0.0048793101890219,2.565955400466919,0.0128475159613622,-0.0005116905136465,-0.0013603795487951,3.0883238315582275,0.0067497209749288,-0.0001354869015398,-0.000609593745321,0.0147020816802978,0.0229532430155409,6.329563796966253e-05,,0.0986683368682861,0.0087600852880212,-0.0002682189961737,-0.0006587720864141,0.0029106140136718,0.0677800251998835,0.0053122098427611,,0.0135438442230224,0.0087600852880213,0.0001091576917127,0.0003229047533952,0.0169105529785156,0.0275270665064454,0.0015967209385052,0.003650234101547,0.0440645462936825
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,6.0,2.0,NeuralNetTorch_r150_BAG_L1,1440.0,4.07063627243042,0.0529537173195017,0.0014846812512638,0.0037128813513036,3.050165891647339,0.0302552967228823,-0.0005605689175915,-0.0007736100246094,1.821269035339356,0.0165021693747904,-0.1363905067891455,,2.3910040855407715,0.0208684590748614,-0.0952304603238136,,2.21424412727356,0.0594794594579272,0.0020839326927895,0.0042476745270606,2.6603264808654785,0.0576009444892406,0.0022519494909407,0.0044720452330592,0.0323939323425293,0.0356960942554804,0.0003866877852608,0.0007501787143862,0.0207993984222412,-0.0449668603638807,-0.0298811263527468,-0.0614561660266998,0.0209484100341796,0.0080966230895784,0.000224457391968,0.0011483362720658,2.5024173259735107,0.0445716492417785,0.0018810732933958,0.0038282469535867,2.992232084274292,0.0535681710888942,0.0014332401165239,0.0027916382946487,0.0164062976837158,0.0466306750145223,0.0007303021834148,-inf,0.0993204116821289,0.0440547929869757,0.001958202544968,0.0030733533876223,0.0029172897338867,0.0749362910373343,0.0081768988707114,,0.0129263401031494,0.0440547929869757,0.0020631743402634,0.0032181783592225,0.0088775157928466,0.0696627670278151,0.005875100961288,0.0143396969832894,0.0635248866346147
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,6.0,2.0,RandomForest_r139_BAG_L1,1440.0,3.962783575057984,0.0244783093945847,-0.0014805814618372,-0.0032823254716479,2.897081136703491,-0.0001215017918083,-0.005384418140465,-0.0113418963013423,1.8191907405853271,-0.0066937705294953,-0.1652135993421564,,2.4241180419921875,-0.0038992255926132,-0.1166399501786525,,2.228571653366089,0.0202819971574677,2.041659707171517e-05,-9.718020964000208e-05,2.653949499130249,0.0199033294700913,0.0001863340903401,0.0004473144292003,0.03483247756958,0.0097935513489776,-0.0022005308338234,,0.0246679782867431,-0.0404417135649257,-0.0147853551704936,-0.0301137515447205,0.0174963474273681,-0.0434359478039873,-0.0043720926341573,-0.0091052744330631,2.550811529159546,0.0235653797371519,-0.0001234248725618,-0.0001434837674928,3.122485399246216,0.021716923183865,0.0001213658014592,0.0004228173341188,0.014866828918457,0.0237973964048756,0.0001778170720751,,0.1006443500518798,0.0322529950903521,0.0017083743278993,0.0037367943984766,0.0029249191284179,0.0545453418460157,0.0060117677678824,,0.0136914253234863,0.0322529950903521,0.0020280959785543,0.0044930828735232,0.0089480876922607,0.0481900010257959,0.0038442135159342,,0.0492092841201358
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,6.0,2.0,XGBoost_r27_BAG_L1,1440.0,4.090644359588623,0.0142484524132063,-0.0008033687157914,-0.0015078233529089,2.8308544158935547,0.011442488633717,-0.0036829442494194,-0.0074744328727117,1.799952745437622,-0.0258084922770245,-0.1692271812786524,,2.409861326217652,-0.0170476115567402,-0.114338825466304,,2.197254180908203,0.002247838029224,-0.0006207662004168,-0.0012357026933588,2.8606925010681152,0.0063201407539761,-0.0006481993609552,-0.0010818718803218,0.0310471057891845,-0.0046845492648167,-0.0046235508312325,-0.0103968104011275,0.020902395248413,-0.0162176427793585,-0.0195949173693124,-0.0402509085394234,0.020740270614624,-0.0073445171997365,-0.0021788355801529,-0.004138695114913,2.5403976440429688,0.0036031486932188,-0.0004951107937134,-0.0009163722887428,3.0800118446350098,0.0054049398387885,-4.023622258265691e-05,-5.169403480571599e-05,0.0170645713806152,0.014063761740302,-0.0004527191990713,,0.0836961269378662,-0.0087396769111769,-1.1086722111830482e-05,0.000324193882342,0.0029835700988769,0.0598509811330586,0.0056371528950968,,0.0128870010375976,-0.0087396769111769,0.0001983175922883,0.0009410758942572,0.0074563026428222,0.0496500582692937,0.0037378974405536,0.0091227797506791,0.0459227747387356
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,7.0,0.0,CatBoost_r32_BAG_L1,1440.0,4.082939386367798,-0.0139508786197337,-0.0026770876076654,-0.0076546878812627,2.832498073577881,-0.0058408542122277,-0.0045123565616997,-0.0106180288052807,1.7827889919281006,-0.0083285074370602,-0.1533879987038296,,2.3645315170288086,-0.000460705647452,-0.1019903145053881,,2.4444117546081543,-0.003141521072636,-0.0013295449704039,-0.0043414673405802,2.6060352325439453,0.0102104195186661,-0.0009953370250915,-0.0030846088348577,0.0341486930847168,-0.0039937665582531,-0.0043504604388885,,0.018460988998413,-0.0164925681530601,-0.0297988618128826,-0.0635007951667325,0.0175433158874511,-0.0143213949580159,-0.0017976940586884,-0.0044982149524407,2.5305490493774414,0.0028473111800849,-0.0003881273637162,-0.0009987423481005,3.057375907897949,0.0081041645569105,-0.00036443926305,-0.0011627418402996,0.0147993564605712,-0.0006897326455348,-0.0022708801126776,,0.1106231212615966,0.0164688579634659,-0.000119031457351,-0.0003417673003342,0.0029504299163818,0.0580750876727203,0.0036728271877891,,0.0134804248809814,0.0164688579634659,0.0001796014080211,0.0003689187009715,0.0087182521820068,0.0303842934779822,0.0011998294550829,0.0027214953210205,0.0370783136950598
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,7.0,0.0,LightGBM_r109_BAG_L1,1440.0,4.21587872505188,0.0001133324681884,-0.0020582858933767,-0.0051166554550743,2.886015653610229,-0.0013539938566585,-0.0040862573048179,-0.0095003456239485,1.7827162742614746,-0.0085312296429442,-0.1539579912879271,,2.356687545776367,-0.007611652991424,-0.1068377910364542,,2.286996841430664,0.0144242533896532,-0.0002641972394761,-0.0009655877792586,2.680478096008301,0.0078632885279754,-4.476833561380955e-05,-0.0003884490217185,0.0310525894165039,-0.0113878095419042,-0.0040389262914546,-0.0090462980895406,0.02107834815979,0.012523112580594,-0.0228144682790168,-0.0489944310600144,0.0208227634429931,0.0127425289091964,-0.0013838442562518,-0.0039058158950259,2.5359902381896973,0.0154394634171492,-0.0002381377903242,-0.000848461025291,3.042314291000366,0.0052714151330292,-0.0004661217404573,-0.0012802703616519,0.0145394802093505,0.0066103585685292,-0.0002279265595992,,0.0992615222930908,-0.0071270293763114,-0.0001922154377212,-0.000548549560416,0.002878189086914,0.0585491336985594,0.0044517371498416,,0.0135915279388427,0.0104973851082225,1.0066060563584944e-05,8.43063721223114e-06,0.0080180168151855,0.0370928319274551,0.0022538285469095,0.0049115378564844,0.0430712557501263
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,7.0,0.0,LinearModel_r47_BAG_L1,1440.0,3.9412691593170166,0.0715689666569232,0.0099895890391353,0.0209738593755496,2.850145101547241,0.0745476801776223,0.0096539400528024,0.0203014507475826,1.808939933776856,-0.0051219834428694,-0.1676160308858285,,2.3925981521606445,-0.009989232238796,-0.1148643948755974,,2.268273115158081,0.0777125388383865,0.0101218688582117,0.0210838627277148,2.6146719455718994,0.0811971368475092,0.0107075631261631,0.0223989905582533,0.0326466560363769,0.063468407963713,0.0081588483407809,0.0177617859923177,0.0213487148284912,0.0826602643976608,0.0108394158634061,0.0226883139461278,0.0210499763488769,0.0846649008906549,0.0111644922898212,0.0233383779724438,2.519810438156128,0.0906138342908687,0.0107989782171382,0.0223032981778184,3.034424304962158,0.0820362486359145,0.0109760015823539,0.0229697846083177,0.0144200325012207,0.0849138171515531,0.0094457250370772,0.0086043347501092,0.1128876209259033,0.0827128164056274,0.0109511913958798,0.0229118739979134,0.0027382373809814,0.0833535751948753,0.0110244852493624,0.0230585592074527,0.0123255252838134,0.0827128164056274,0.0109511913958799,0.0229118739979135,0.0077733993530273,0.0840361879517634,0.0134373199071199,0.0279136698693036,0.0853147354390886
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,7.0,0.0,NeuralNetFastAI_r58_BAG_L1,1440.0,4.087359428405762,0.0039882485496087,-0.0019316770298957,-0.0043288581021543,2.884875774383545,-0.0290939684284644,-0.0059565167740542,-0.0140196981167214,1.806362867355347,0.0224244353827089,-0.1206963601714679,,2.356863260269165,0.0244410033803433,-0.0813856128742809,,2.277360916137696,0.0145347230084654,-0.0002759045405029,-0.0004294960293919,2.622465848922729,0.0168612831116964,-0.0004566395262607,-0.0013068278294263,0.0354809761047363,-0.0100821659641547,-0.0027248654196978,,0.0186014175415039,-0.0183915018569678,-0.0324376055631143,-0.0704858115408569,0.0172297954559326,0.0025901669067227,-0.0017729743399348,-0.0048595984518114,2.522269487380981,0.0020239225640479,-0.0003086154455013,-0.0005757998571627,3.051853895187378,0.0037744291488909,-0.0005749736574834,-0.0011240532932182,0.0147361755371093,-0.0077002109804501,-0.0012507811297475,,0.1125087738037109,0.0190528742917295,0.0001984079158417,0.0006717333518382,0.0028409957885742,0.0550147275078213,0.0037710781987704,,0.0133628845214843,0.0190528742917295,0.000555588956874,0.0018395132229974,0.0083634853363037,0.0328920245429293,0.001271968486383,0.0048957537083575,0.0315572980377409
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,7.0,0.0,NeuralNetTorch_r150_BAG_L1,1440.0,4.144794225692749,0.042118574026972,0.0006914044879563,0.0017770591502388,3.004298210144043,0.0443177810042268,-0.0017319800738749,-0.0041725479014631,1.807030200958252,0.0161404869519174,-0.1303583410294057,,2.3525636196136475,0.0222325311249328,-0.0895245066840608,,2.277764081954956,0.0315673709640072,0.0015475303184928,0.0036571283721261,2.612222671508789,0.0402627503188947,0.0022568128749193,0.0051808112300932,0.0356500148773193,0.035094563735442,0.0012785209883132,0.0032251394250326,0.018496036529541,-0.0358700555128355,-0.0297759859598971,-0.0622441053183542,0.0176320075988769,0.0206284742905861,-0.0004933929270687,-0.0006991470750007,2.5450119972229004,0.0493656076801319,0.0021394590745188,0.0051107675095813,3.054086208343506,0.0406576582851509,0.0016721420513046,0.0041644175019529,0.014657974243164,0.0369559253152046,0.0016252733465007,,0.113776683807373,0.0419574523448116,0.0013477849587784,0.0016130768900944,0.0029084682464599,0.07589071466484,0.0072168207359541,0.0174789787270128,0.013406753540039,0.0419574523448116,0.0016094378897063,0.0026022052599323,0.0085997581481933,0.0607918559987511,0.0050003730635397,0.0126515709898538,0.0609351880020565
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,7.0,0.0,RandomForest_r163_BAG_L1,1440.0,4.154539108276367,0.0059195486207803,-0.0003698334780898,-0.0008830070288645,2.963642835617065,0.0036837076147397,-0.0024680195141087,-0.0050307662950621,1.80389142036438,-0.0050774579246838,-0.1746285701368878,,2.376938343048096,-0.0116883282446199,-0.117841495127926,,2.2628767490386963,0.0277198033614291,0.0002300028758251,0.0002532807799676,2.825014352798462,0.0140196468267175,0.0003849667890793,0.0006913767506678,0.0316262245178222,0.0201509333733055,-0.0016663498884612,,0.0238702297210693,-0.0231258557902442,-0.0086600780652758,-0.0175333744121922,0.0217962265014648,-0.0197371842132674,-0.0035836845968415,-0.0073441240108675,2.4884159564971924,0.017471558931801,0.0002965096544933,0.0004896245793335,3.0262553691864014,0.0313483871519565,0.0005042470114165,0.0009522176037231,0.0147352218627929,0.0182910126944383,-0.0011776657151923,,0.1128370761871337,0.0125969657467471,0.0007525827168291,0.0015736006096833,0.0029375553131103,0.0565295744687318,0.0040670759519808,,0.012627363204956,0.0125969657467471,0.0008301952173623,0.0017299054604438,0.0078504085540771,0.0486786341501606,0.0036541231758117,0.0076447796283497,0.0475909186734093
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,7.0,0.0,XGBoost_r149_BAG_L1,1440.0,4.040423631668091,0.0040788851937072,-0.0013428227706152,-0.0019633169622263,3.050713539123535,-0.0034013832660598,-0.0043419719974535,-0.0079153885521614,1.7822420597076416,0.0009096130107839,-0.1418979307328307,,2.349473476409912,0.0080265224704311,-0.0951845827086761,,2.2730817794799805,-0.0039926946835799,-0.0003132828130382,-2.8681760239734897e-06,2.612356424331665,0.0002283857876641,-0.000229244964397,0.0001136236643004,0.0310032367706298,0.0003678005499144,-0.0013295745977039,-0.0029221996121728,0.0208649635314941,0.0073118851571861,-0.0200576256267414,-0.041299737459566,0.0206325054168701,0.0206672097814993,-0.0010150737839933,-0.0015917831695534,2.517385005950928,0.0221837802738365,2.1887139377285703e-05,0.0005214949552383,3.11353611946106,0.0057808630064957,2.298746255482432e-05,0.0006823045822481,0.0145576000213623,0.0064269556353489,-0.0017288433506741,-inf,0.1107769012451171,0.0101311995492627,-7.751811097698735e-05,0.0003282770178177,0.0029020309448242,0.0611465235758158,0.004990682342109,,0.0131423473358154,0.0101311995492627,0.0002504469408702,0.0011631883784301,0.0087039470672607,0.0398060274776071,0.0019251041147003,0.0057565860890058,0.0523540334569083
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,7.0,1.0,CatBoost_r167_BAG_L1,1440.0,4.141375780105591,0.0007257879608207,-0.0009767781323819,-0.0020993328756756,2.941391468048096,-0.000778293568227,-0.0037997719484197,-0.0082845737329787,1.8077812194824217,0.0286580276985963,-0.1273998427771562,,2.3502025604248047,0.0188154614633984,-0.0816368735433282,,2.2983386516571045,0.0256396192022495,0.0001667541789175,0.000233221023033,2.624145030975342,0.0227447114884853,0.0002887249933139,0.0004340520335568,0.0365800857543945,0.0075527541546358,-0.0021122338823906,-0.0048663213021225,0.0211265087127685,-0.0197975497278902,-0.030362847464391,-0.0638001075635353,0.0209534168243408,0.00435129697952,-0.0008611999266959,-0.0017414605038034,2.527514696121216,0.007114931071798,-0.0002707407697266,-0.0008946577397485,3.118536233901977,0.0078315310594108,-8.657658265617262e-05,-0.0004187313684573,0.0144999027252197,-0.0038357836711737,-0.0025688001646402,-inf,0.1146535873413086,0.0204727591325839,0.0001982007806942,0.0001492786842087,0.0028891563415527,0.0449068720762928,0.0035779126942303,0.0088495190669264,0.0132062435150146,0.0204727591325839,0.0003927859388788,0.0006982455650965,0.0126965045928955,0.0288689975730246,0.0014231727471651,0.0036964649231069,0.0372104820277955
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,7.0,1.0,LightGBM_r97_BAG_L1,1440.0,4.225482702255249,0.0331883114581513,0.0009226037716859,0.0026643802127283,3.150773525238037,0.030251893807306,-0.0009566599049568,-0.0013076619736643,1.7881851196289062,0.0094509368219102,-0.1426649828258075,,2.3540148735046387,0.0004603600827977,-0.0971127921525714,,2.277672052383423,0.0316688245705639,0.0004926089726116,0.0017494779312982,2.6106653213500977,0.0315236642051281,0.0011212973370695,0.0032337608255652,0.0311276912689209,0.0248571703546784,0.0003981819839601,0.0011973263204304,0.0221579074859619,0.0111445924810444,-0.0182518660230407,-0.0369043132057413,0.0209946632385253,0.0268206764348886,0.0007358821998396,0.0024345819346813,2.525399208068848,0.0251579905472074,0.0009609573713962,0.0028292544677646,3.040067195892334,0.0237073079915717,0.0013484256431037,0.0037685602722275,0.0146100521087646,0.0413430987520971,0.0013246452887394,,0.1100053787231445,0.0139570327191096,0.0006717881414002,0.0024891659695034,0.0028464794158935,0.0655183598890693,0.0055491318490088,,0.0136604309082031,0.0139570327191096,0.0007868617537931,0.0027769625523231,0.0082037448883056,0.044907338412789,0.0029543783665633,0.0075646474362455,0.0555550687842898
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,7.0,1.0,LinearModel_r31_BAG_L1,1440.0,3.965300559997559,0.08219784816934,0.0089427265682314,0.0189735328985585,2.764375686645508,0.0813717453430096,0.0092788979907025,0.0196672185013691,1.7984020709991455,-0.0053053766695989,-0.1612521616889009,,2.37480902671814,-0.0010410517868068,-0.1114057751567465,,2.473668575286865,0.0736923250887129,0.0086770952722936,0.0184268854351507,2.622783899307251,0.0659008218596378,0.0088867534757814,0.0188811389936341,0.030501365661621,0.0873881832593017,0.0087268610229804,0.0073243454305661,0.0209748744964599,0.0632385878099335,0.0094208436607949,0.0199557469122939,0.0207109451293945,0.0630743299921353,0.0093304604638844,0.0197742946445942,2.5299086570739746,0.0584090095427301,0.0083493825411175,0.0177894822425312,3.0608701705932617,0.0657642790012889,0.0089080154571084,0.0189056802127096,0.0126819610595703,0.0648425947253902,0.0077761058353361,0.005369115082754,0.0689153671264648,0.0598363688422573,0.0095700081434974,0.0202540901799996,0.0027129650115966,0.0720001494305001,0.0097086366955927,0.0205314793520503,0.0135762691497802,0.0598363688422574,0.0095700081434974,0.0202540901799996,0.0966296195983886,0.0919774871319532,0.0131339988442206,0.0274408360943197,0.0858690977096557
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,7.0,1.0,NeuralNetFastAI_r58_BAG_L1,1440.0,4.132229804992676,0.0144275174786647,-0.0015401644474375,-0.0041172893355703,2.898311138153076,0.0098929432945118,-0.0032198605689321,-0.0075316830848654,1.7911055088043213,-0.0012070870233906,-0.1374024891495928,,2.3461196422576904,4.044760846429376e-05,-0.097576734244238,,2.500898599624634,0.0160895743303828,-0.0005979022687923,-0.0016848478621492,2.6132562160491943,0.0114148240743411,-0.0004771664309985,-0.0014493828018506,0.0350978374481201,0.0106850620773103,-0.0020861630975274,-0.0055999548743582,0.021174669265747,-0.0245143947295016,-0.0325816722603769,-0.0699046400272183,0.0208418369293212,-0.0142565537864963,-0.0016258066070643,-0.0039140911565886,2.509842872619629,0.0191408515597383,0.0001172050309484,-6.749140512609663e-05,3.170698881149292,0.0090903255053692,-0.0003654561269172,-0.0010459388916691,0.0146763324737548,0.0053433919739392,-0.0014335639300651,,0.0983312129974365,0.0224108857206172,0.0006155815797658,0.0015981799198521,0.0028672218322753,0.0596651061334543,0.0041875845621713,,0.0124144554138183,0.0224108857206172,0.0007481374108843,0.00197794135246,0.0076637268066406,0.0319203593664699,0.0013209584563471,0.0035063520280851,0.0371374514367845
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,7.0,1.0,NeuralNetTorch_r92_BAG_L1,1440.0,4.042975187301636,0.0411568553342173,0.0006637307732985,0.0025880297697666,2.868035316467285,0.0169464427822579,-0.0022423708616769,-0.0037693728123687,1.7929775714874268,0.0017162493688778,-0.1399499727803797,,2.355097532272339,0.0038674771320074,-0.1005870639258172,,2.295417308807373,0.0393868169695552,0.0020594806987871,0.0054935832042247,2.63179898262024,0.0450479423472036,0.002140555279797,0.0054978648355851,0.0300116539001464,0.0326498936913493,0.0009066049942732,0.0025036101177748,0.0214920043945312,-0.0319380507442272,-0.028778301917229,-0.0594499364236576,0.0210909843444824,0.0249343693101157,0.0007512388572518,0.0024230255900571,2.510869264602661,0.039366154005337,0.0010331836081745,0.0023509245986739,3.0155720710754395,0.0439625770940134,0.001317975924138,0.0035514341615554,0.0144846439361572,0.0366118321764386,0.0006092825151524,,0.1132495403289794,0.0291036196208248,0.001127995200655,0.0014672553606538,0.0029647350311279,0.0658186486973944,0.0061883990969897,,0.0137214660644531,0.0291036196208248,0.001321981677914,0.0019450597025246,0.0086586475372314,0.0514198082033544,0.0044505512479483,0.0112717417430959,0.0492760476138856
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,7.0,1.0,RandomForest_r17_BAG_L1,1440.0,4.091466426849365,0.0159642054078479,-0.0005876750443898,-0.0014460392296314,2.7475368976593018,-0.0077781357181568,-0.002324550118798,-0.004898443321387,1.7888424396514893,-0.0019879831104642,-0.1657974274941858,,2.3730318546295166,0.0043862815221978,-0.1162928369140882,,2.268507957458496,0.0364373362416194,-1.4679668500933164e-05,-0.0003184705765711,2.6220223903656006,0.0412845273088249,0.0008501510086992,0.001539763311545,0.0306699275970459,0.0279755113542907,-0.001290884834041,-0.0031535655053125,0.0210456848144531,-0.0384566873622437,-0.0117713255502451,-0.0238020845792359,0.0208103656768798,-0.0302622757334676,-0.0028622249589705,-0.0058754614036944,2.534593105316162,0.0315712253149184,0.0006116268461022,0.0010216982724765,3.076409339904785,0.0460079928135706,0.0007150292023511,0.0012811095143357,0.0145339965820312,0.0428819972711304,-0.0004716932251634,,0.1144335269927978,0.0377082177230881,0.0006413350887096,0.0011214657169249,0.0028631687164306,0.0537132426165044,0.0046504198375008,,0.0133183002471923,0.0377082177230881,0.0008636588080397,0.0016361403279006,0.0080106258392333,0.0533417335504459,0.0036361499464387,0.0075574067938658,0.0481205330954657
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,7.0,1.0,XGBoost_r134_BAG_L1,1440.0,4.166152715682983,0.0247245035496436,-0.0009656872643736,-0.0006670805030605,2.812138319015503,0.0287245911494311,-0.0031372716821425,-0.0049551714651493,1.7980875968933103,0.0199032046676923,-0.1344343195480966,,2.366171598434448,0.0195701744045234,-0.0931477457397457,,2.271437883377075,0.0070976474684559,7.252409801721815e-05,0.0014531742238129,2.611941337585449,-0.0093170130987548,-0.0001474659141791,0.0009771055412582,0.0302717685699462,0.0312544583291229,-0.0016089822569033,-0.0026774136013247,0.0230269432067871,-0.0052985970706989,-0.016394160198009,-0.0318418493520261,0.0173323154449462,0.0051669472673286,-0.0005195745758969,0.0006885843532574,2.5444607734680176,0.0081195802583048,-0.0005328364491827,-0.0009463891878516,3.0316238403320312,0.0050804044896115,-0.0004554273507802,-0.0007276302281145,0.0148079395294189,0.0129857853313701,-0.0008315207787346,,0.1122205257415771,-0.0010748420686771,-5.236228093926099e-05,0.0009239530268436,0.0028064250946044,0.0660858837628944,0.0050672054008036,,0.013507604598999,-0.0010748420686771,0.0003526677390283,0.0020919333134468,0.0094740390777587,0.0342673714634858,0.0023183076313842,0.0071671264220236,0.0444460898637771
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,7.0,2.0,CatBoost_r183_BAG_L1,1440.0,4.182775735855103,-0.017111268122163,-0.003306786558576,-0.0085949288836369,2.9549636840820312,-0.0367202069403396,-0.0065392566444787,-0.0159467294656981,1.7902107238769531,-0.0212544873563779,-0.1570170781800587,,2.354932308197021,-0.0053383235302236,-0.1119668384387108,,2.264538526535034,0.0106396577631433,-0.0019939329765218,-0.0052054658790843,2.6193740367889404,0.0164426665546165,-0.0007422120692376,-0.0022403903202049,0.0304517745971679,-0.0333213155054383,-0.0045211482344471,-0.011490733649892,0.0185201168060302,-0.0220885978183812,-0.0311779876650444,-0.0664671014839162,0.0176868438720703,0.0047079634956187,-0.0011601901196485,-0.0029448419964561,2.508307933807373,0.0073525544049011,-0.0010350265288864,-0.0026670179795473,3.111613273620605,0.005596475282477,-0.0008464776040156,-0.0023042422564079,0.0147433280944824,-0.0111142693294419,-0.0031473551397179,,0.1118590831756591,0.0227193840882844,0.0002243090991867,0.000438389280397,0.0029559135437011,0.0463657836119333,0.0036154924519249,,0.0130360126495361,0.0227193840882844,0.0004754550811218,0.0011362401121812,0.0092039108276367,0.0291768958378169,0.0010836676094128,0.0029726133216172,0.0297620531585481
